Enh,Replica,Cell,Deg,NPeaks,MeanTON,MeanToff,ActTime,MeanFluor,Nbursts
enhDOWN_interp,1,125,294.9367088607595,1,1.0,,1.0,116.54380313199115,1
enhDOWN_interp,1,126,268.3544303797468,1,1.0,,1.0,115.91921700223732,1
enhDOWN_interp,1,127,215.18987341772151,5,2.0,30.5,132.0,212.99821029082761,5
enhDOWN_interp,1,128,250.63291139240505,5,1.8,22.75,100.0,208.7436017897095,5
enhDOWN_interp,1,129,179.74683544303798,5,1.6,7.25,37.0,175.73510067114088,5
enhDOWN_interp,1,130,250.63291139240505,8,1.75,16.625,147.0,265.6353691275171,8
enhDOWN_interp,1,131,153.1645569620253,7,1.7142857142857142,17.166666666666668,115.0,196.96751677852416,7
enhDOWN_interp,1,132,286.0759493670886,2,1.5,15.0,18.0,201.6923713646536,2
enhDOWN_interp,1,133,197.46835443037975,5,1.0,24.5,103.0,194.28241610738255,5
enhDOWN_interp,1,134,188.60759493670884,7,1.4285714285714286,14.0,94.0,215.64825503355712,7
enhDOWN_interp,1,135,427.8481012658228,2,2.0,34.0,38.0,168.20865771812095,2
enhDOWN_interp,1,136,294.9367088607595,4,1.25,17.0,73.0,200.60583892617404,4
enhDOWN_interp,1,137,321.5189873417721,7,1.8571428571428572,20.166666666666668,134.0,252.93187919463037,7
enhDOWN_interp,1,138,162.0253164556962,4,1.75,19.666666666666668,66.0,155.0678970917226,4
enhDOWN_interp,1,139,215.18987341772151,2,1.5,7.0,17.0,137.3037583892618,2
enhDOWN_interp,1,140,100.0,3,3.0,57.5,124.0,172.36583892617455,3
enhDOWN_interp,1,141,356.96202531645565,9,2.0,13.125,123.0,331.93427293064815,9
enhDOWN_interp,1,142,250.63291139240505,4,1.25,9.333333333333334,33.0,165.8563534675616,4
enhDOWN_interp,1,143,117.72151898734177,2,1.5,6.0,9.0,137.5805145413874,2
enhDOWN_interp,1,144,179.74683544303798,13,2.0,8.333333333333334,126.0,310.156129753915,13
enhDOWN_interp,1,145,100.0,0,,,,117.49653243847847,0
enhDOWN_interp,1,146,268.3544303797468,6,1.1666666666666667,23.333333333333332,147.0,164.23621923937333,6
enhDOWN_interp,1,147,241.77215189873417,11,2.090909090909091,4.181818181818182,69.0,301.2613199105146,11
enhDOWN_interp,1,148,153.1645569620253,2,3.0,1.0,7.0,172.70700223713612,2
enhDOWN_interp,1,149,153.1645569620253,3,1.6666666666666667,23.5,52.0,180.3305145413871,3
enhDOWN_interp,2,0,135.44303797468353,6,1.6666666666666667,7.0,45.0,197.09492170022384,6
enhDOWN_interp,2,1,348.1012658227848,10,1.9,5.333333333333333,67.0,318.26991051454115,10
enhDOWN_interp,2,2,162.0253164556962,9,3.0,5.888888888888889,80.0,415.4525055928406,9
enhDOWN_interp,2,3,277.21518987341767,8,3.25,9.857142857142858,95.0,414.3474720357942,8
enhDOWN_interp,2,4,197.46835443037975,6,1.5,22.0,119.0,175.79451901565994,6
enhDOWN_interp,2,5,153.1645569620253,1,1.0,,1.0,115.9992393736017,1
enhDOWN_interp,2,6,135.44303797468353,1,1.0,,1.0,130.13646532438486,1
enhDOWN_interp,2,7,100.0,6,2.0,3.8333333333333335,35.0,182.96908277404893,6
enhDOWN_interp,2,8,135.44303797468353,7,3.0,13.5,102.0,258.12530201342236,7
enhDOWN_interp,2,9,100.0,1,2.0,,2.0,144.82044742729306,1
enhDOWN_interp,2,10,170.88607594936707,8,2.75,7.75,84.0,274.566890380313,8
enhDOWN_interp,2,11,108.86075949367088,9,2.3333333333333335,7.625,82.0,226.78138702460816,9
enhDOWN_interp,2,12,294.9367088607595,6,1.1666666666666667,15.8,86.0,176.0431319910515,6
enhDOWN_interp,2,13,153.1645569620253,4,1.25,2.6666666666666665,13.0,168.19751677852443,4
enhDOWN_interp,2,14,215.18987341772151,3,2.3333333333333335,37.5,82.0,190.16498881431744,3
enhDOWN_interp,2,15,135.44303797468353,8,2.625,8.875,92.0,252.45387024608547,8
enhDOWN_interp,2,16,170.88607594936707,10,2.2,8.444444444444445,98.0,267.64753914988813,10
enhDOWN_interp,2,17,153.1645569620253,7,1.2857142857142858,9.333333333333334,65.0,175.0073601789709,7
enhDOWN_interp,2,18,356.96202531645565,2,1.5,26.0,29.0,142.8468232662185,2
enhDOWN_interp,2,19,153.1645569620253,5,2.2,11.75,58.0,215.8889261744968,5
enhDOWN_interp,2,20,162.0253164556962,8,2.25,7.428571428571429,70.0,242.5426398210291,8
enhDOWN_interp,2,21,100.0,4,1.25,36.333333333333336,114.0,162.7055480984341,4
enhDOWN_interp,2,22,224.0506329113924,7,1.5714285714285714,5.5,44.0,189.10333333333298,7
enhDOWN_interp,2,23,162.0253164556962,6,1.1666666666666667,8.4,49.0,173.1150559284115,6
enhDOWN_interp,2,24,250.63291139240505,2,2.5,4.0,9.0,128.76693512304254,2
enhDOWN_interp,2,25,126.58227848101265,4,1.25,27.333333333333332,87.0,148.48762863534674,4
enhDOWN_interp,2,26,135.44303797468353,10,2.9,3.7777777777777777,63.0,381.6009172259508,10
enhDOWN_interp,2,27,170.88607594936707,3,1.6666666666666667,11.5,28.0,156.00948545861291,3
enhDOWN_interp,2,28,215.18987341772151,4,1.5,20.333333333333332,67.0,177.1129306487696,4
enhDOWN_interp,2,29,250.63291139240505,13,1.7692307692307692,7.666666666666667,115.0,262.4457270693513,13
enhDOWN_interp,2,30,153.1645569620253,5,1.2,20.75,89.0,170.4158836689038,5
enhDOWN_interp,2,31,153.1645569620253,7,2.142857142857143,6.0,51.0,216.34167785234905,7
enhDOWN_interp,2,32,153.1645569620253,4,1.75,20.5,89.0,191.88984340044743,4
enhDOWN_interp,2,33,268.3544303797468,9,2.5555555555555554,8.25,89.0,321.9529082774046,9
enhDOWN_interp,2,34,100.0,0,,,,93.11601789709171,0
enhDOWN_interp,2,35,197.46835443037975,8,2.625,9.0,84.0,431.5172930648769,8
enhDOWN_interp,2,36,224.0506329113924,3,1.6666666666666667,14.5,34.0,173.61485458612967,3
enhDOWN_interp,2,37,188.60759493670884,5,1.2,15.75,69.0,148.8944295302013,5
enhDOWN_interp,2,38,188.60759493670884,11,2.090909090909091,4.4,67.0,316.8395302013423,11
enhDOWN_interp,2,39,135.44303797468353,14,1.9285714285714286,6.076923076923077,106.0,306.0068232662203,14
enhDOWN_interp,2,40,215.18987341772151,4,3.0,3.3333333333333335,22.0,237.38637583892623,4
enhDOWN_interp,2,41,224.0506329113924,8,1.625,9.571428571428571,80.0,191.7836465324384,8
enhDOWN_interp,2,42,188.60759493670884,8,2.125,9.142857142857142,81.0,245.31543624161006,8
enhDOWN_interp,2,43,224.0506329113924,5,2.2,15.25,72.0,213.97597315436218,5
enhDOWN_interp,2,44,144.30379746835442,7,2.4285714285714284,6.333333333333333,55.0,229.85899328859028,7
enhDOWN_interp,2,45,100.0,2,1.0,27.0,29.0,121.98331096196863,2
enhDOWN_interp,2,46,224.0506329113924,3,1.6666666666666667,15.5,36.0,155.4808501118568,3
enhDOWN_interp,2,47,356.96202531645565,3,4.666666666666667,6.5,27.0,287.28516778523493,3
enhDOWN_interp,2,48,356.96202531645565,3,4.666666666666667,6.5,27.0,275.6748545861297,3
enhDOWN_interp,2,49,135.44303797468353,5,2.0,8.5,44.0,198.18644295301982,5
enhDOWN_interp,2,50,197.46835443037975,8,2.375,10.0,89.0,302.1663758389262,8
enhDOWN_interp,2,51,224.0506329113924,5,1.4,12.5,57.0,162.39879194630876,5
enhDOWN_interp,2,52,108.86075949367088,10,2.2,7.666666666666667,91.0,237.262908277405,10
enhDOWN_interp,2,53,117.72151898734177,12,2.5,4.666666666666667,86.0,377.98093959731534,12
enhDOWN_interp,2,54,162.0253164556962,5,1.4,16.25,72.0,158.85776286353465,5
enhDOWN_interp,2,55,170.88607594936707,8,2.375,6.571428571428571,65.0,288.91384787472026,8
enhDOWN_interp,2,56,224.0506329113924,6,1.6666666666666667,7.2,46.0,168.38328859060402,6
enhDOWN_interp,2,57,224.0506329113924,5,2.0,13.25,63.0,213.3507382550336,5
enhDOWN_interp,2,58,100.0,7,3.142857142857143,5.5,55.0,263.31653243847853,7
enhDOWN_interp,2,59,108.86075949367088,5,2.0,14.5,68.0,200.77210290827742,5
enhDOWN_interp,2,60,144.30379746835442,7,1.8571428571428572,6.428571428571429,58.0,251.1219239373605,7
enhDOWN_interp,2,61,108.86075949367088,7,1.4285714285714286,9.142857142857142,74.0,158.383914988814,7
enhDOWN_interp,2,62,100.0,6,1.8333333333333333,11.0,66.0,181.33154362416104,6
enhDOWN_interp,2,63,108.86075949367088,7,1.8571428571428572,8.5,64.0,185.96035794183473,7
enhDOWN_interp,2,64,135.44303797468353,6,1.6666666666666667,9.2,56.0,209.31727069351254,6
enhDOWN_interp,2,65,162.0253164556962,6,2.3333333333333335,15.5,107.0,243.58606263982102,6
enhDOWN_interp,2,66,250.63291139240505,9,1.8888888888888888,4.875,56.0,268.14612975391503,9
enhDOWN_interp,2,67,224.0506329113924,7,2.0,9.714285714285714,82.0,274.7879194630874,7
enhDOWN_interp,2,68,135.44303797468353,8,2.0,15.285714285714286,123.0,225.50270693512337,8
enhDOWN_interp,2,69,100.0,4,2.25,29.666666666666668,98.0,154.93371364653228,4
enhDOWN_interp,2,70,312.65822784810126,2,1.0,52.0,106.0,153.94552572706948,2
enhDOWN_interp,2,71,188.60759493670884,7,2.2857142857142856,4.5,43.0,239.52362416107383,7
enhDOWN_interp,2,72,100.0,6,1.8333333333333333,11.0,66.0,184.85299776286348,6
enhDOWN_interp,2,73,108.86075949367088,4,3.0,26.333333333333332,91.0,195.4093064876966,4
enhDOWN_interp,2,74,170.88607594936707,3,1.0,28.5,60.0,172.9791722595078,3
enhDOWN_interp,2,75,197.46835443037975,15,1.7333333333333334,6.0,110.0,291.1316778523491,15
enhDOWN_interp,2,76,100.0,5,1.2,5.75,29.0,149.21299776286355,5
enhDOWN_interp,2,77,135.44303797468353,5,1.8,5.75,32.0,176.42633109619675,5
enhDOWN_interp,2,78,259.49367088607596,3,2.3333333333333335,11.0,29.0,209.14876957494414,3
enhDOWN_interp,2,79,100.0,6,4.0,3.4,41.0,200.59854586129754,6
enhDOWN_interp,2,80,100.0,3,2.3333333333333335,4.0,15.0,158.86572706935115,3
enhDOWN_interp,2,81,215.18987341772151,7,1.4285714285714286,21.333333333333332,138.0,225.12919463087218,7
enhDOWN_interp,2,82,135.44303797468353,5,1.2,19.0,82.0,183.57389261744936,5
enhDOWN_interp,2,83,294.9367088607595,9,2.2222222222222223,9.11111111111111,102.0,295.18557046979896,9
enhDOWN_interp,2,84,135.44303797468353,4,2.25,9.25,46.0,213.2181208053692,4
enhDOWN_interp,2,85,259.49367088607596,3,2.3333333333333335,11.0,29.0,213.13608501118577,3
enhDOWN_interp,2,86,224.0506329113924,7,2.142857142857143,4.833333333333333,44.0,231.12480984340039,7
enhDOWN_interp,2,87,108.86075949367088,4,1.0,24.0,76.0,190.2134451901566,4
enhDOWN_interp,2,88,188.60759493670884,7,3.857142857142857,3.6666666666666665,49.0,396.76760626398203,7
enhDOWN_interp,2,89,162.0253164556962,7,2.857142857142857,8.714285714285714,81.0,299.91096196868,7
enhDOWN_interp,2,90,153.1645569620253,2,2.0,2.0,6.0,158.367673378076,2
enhDOWN_interp,2,91,215.18987341772151,6,3.8333333333333335,4.0,43.0,381.63914988814304,6
enhDOWN_interp,2,92,224.0506329113924,10,2.4,4.4,68.0,360.3899328859058,10
enhDOWN_interp,2,93,321.5189873417721,6,1.3333333333333333,9.0,53.0,184.5675838926177,6
enhDOWN_interp,2,94,162.0253164556962,5,1.4,11.75,54.0,140.32923937360192,5
enhDOWN_interp,2,95,144.30379746835442,7,2.5714285714285716,14.0,102.0,233.06519015659967,7
enhDOWN_interp,2,96,215.18987341772151,8,2.125,5.571428571428571,56.0,265.95937360178993,8
enhDOWN_interp,2,97,321.5189873417721,1,2.0,,2.0,163.44791946308735,1
enhDOWN_interp,2,98,135.44303797468353,5,2.8,12.25,63.0,220.6399999999999,5
enhDOWN_interp,2,99,188.60759493670884,2,3.0,2.0,8.0,210.0607606263983,2
enhDOWN_interp,2,100,179.74683544303798,3,2.0,22.5,51.0,180.87295302013425,3
enhDOWN_interp,2,101,259.49367088607596,2,1.5,49.0,52.0,174.42194630872513,2
enhDOWN_interp,2,102,179.74683544303798,8,1.875,7.428571428571429,67.0,213.93982102908282,8
enhDOWN_interp,2,103,153.1645569620253,2,1.5,2.0,5.0,143.70800894854577,2
enhDOWN_interp,2,104,162.0253164556962,3,1.6666666666666667,22.0,49.0,136.41800894854586,3
enhDOWN_interp,2,105,179.74683544303798,7,1.4285714285714286,10.666666666666666,74.0,242.23340044742736,7
enhDOWN_interp,2,106,135.44303797468353,6,2.5,12.0,75.0,222.99525727069346,6
enhDOWN_interp,2,107,268.3544303797468,8,2.375,13.571428571428571,114.0,301.3636912751667,8
enhDOWN_interp,2,108,162.0253164556962,0,,,,125.50472035794184,0
enhDOWN_interp,2,109,755.6962025316456,3,1.3333333333333333,50.0,104.0,189.36780760626408,3
enhDOWN_interp,2,110,108.86075949367088,7,2.2857142857142856,4.166666666666667,41.0,209.556845637584,7
enhDOWN_interp,2,111,108.86075949367088,3,1.0,26.5,56.0,155.75489932885864,3
enhDOWN_interp,2,112,286.0759493670886,1,2.0,,2.0,140.23478747203558,1
enhDOWN_interp,2,113,215.18987341772151,5,1.8,12.5,59.0,178.80187919463086,5
enhDOWN_interp,2,114,224.0506329113924,6,1.5,6.0,45.0,222.1112751677853,6
enhDOWN_interp,2,115,108.86075949367088,14,3.2142857142857144,4.461538461538462,103.0,421.64429530201346,14
enhDOWN_interp,2,116,321.5189873417721,3,1.3333333333333333,13.5,31.0,181.63979865771825,3
enhDOWN_interp,2,117,197.46835443037975,8,2.125,10.0,87.0,261.65724832214755,8
enhDOWN_interp,2,118,445.56962025316454,4,1.5,25.666666666666668,83.0,143.945816554811,4
enhDOWN_interp,2,119,224.0506329113924,5,1.4,26.0,111.0,144.15478747203582,5
enhDOWN_interp,2,120,321.5189873417721,5,2.0,8.0,42.0,224.4932214765101,5
enhDOWN_interp,2,121,144.30379746835442,9,2.111111111111111,11.125,108.0,228.76089485458758,9
enhDOWN_interp,2,122,144.30379746835442,10,1.7,13.666666666666666,140.0,239.8251230425056,10
enhDOWN_interp,2,123,162.0253164556962,1,1.0,,1.0,133.38557046979895,1
enhDOWN_interp,2,124,224.0506329113924,6,2.1666666666666665,14.0,83.0,222.351812080537,6
enhDOWN_interp,2,125,206.32911392405063,1,1.0,16.0,17.0,156.5025950783003,1
enhDOWN_interp,2,126,188.60759493670884,4,1.0,24.25,101.0,160.00684563758387,4
enhDOWN_interp,2,127,144.30379746835442,8,2.0,14.428571428571429,117.0,244.61485458612975,8
enhDOWN_interp,2,128,179.74683544303798,14,2.642857142857143,5.076923076923077,103.0,395.831677852349,14
enhDOWN_interp,2,129,259.49367088607596,7,1.7142857142857142,6.5,51.0,184.74803131991075,7
enhDOWN_interp,2,130,108.86075949367088,1,3.0,,3.0,142.57859060402654,1
enhDOWN_interp,2,131,135.44303797468353,0,,,,136.5313870246082,0
enhDOWN_interp,2,132,224.0506329113924,8,2.625,7.714285714285714,75.0,340.5531543624161,8
enhDOWN_interp,2,133,215.18987341772151,10,2.2,2.888888888888889,48.0,258.4875167785231,10
enhDOWN_interp,2,134,197.46835443037975,11,2.5454545454545454,7.545454545454546,111.0,375.2825279642058,11
enhDOWN_interp,2,135,277.21518987341767,2,2.0,26.0,30.0,153.52131991051462,2
enhDOWN_interp,2,136,401.2658227848101,1,2.0,,2.0,135.96742729306487,1
enhDOWN_interp,2,137,100.0,0,,,,104.02908277404913,0
enhDOWN_interp,2,138,162.0253164556962,8,2.5,5.714285714285714,60.0,295.44988814317634,8
enhDOWN_interp,2,139,100.0,10,2.0,9.666666666666666,107.0,248.05393736017882,10
enhDOWN_interp,2,140,135.44303797468353,3,2.6666666666666665,12.0,32.0,182.51185682326633,3
enhDOWN_interp,2,141,117.72151898734177,2,1.5,23.0,26.0,159.150134228187,2
enhDOWN_interp,2,142,100.0,3,3.3333333333333335,25.0,60.0,149.63760626398215,3
enhDOWN_interp,2,143,188.60759493670884,10,2.3,8.0,95.0,324.88570469798657,10
enhDOWN_interp,2,144,277.21518987341767,1,2.0,4.0,6.0,146.49040268456366,1
enhDOWN_interp,2,145,170.88607594936707,4,1.5,14.666666666666666,50.0,192.77277404921696,4
enhDOWN_interp,2,146,224.0506329113924,11,2.3636363636363638,10.7,133.0,375.38487695749444,11
enhDOWN_interp,2,147,100.0,1,1.0,,1.0,128.87767337807625,1
enhDOWN_interp,2,148,135.44303797468353,4,2.0,19.333333333333332,66.0,175.72738255033556,4
enhDOWN_interp,2,149,100.0,11,1.9090909090909092,10.181818181818182,133.0,273.8709619686804,11
enhDOWN_raw,0,0,348.1012658227848,1,1.0,,1.0,188.18098159509202,1
enhDOWN_raw,0,1,330.37974683544303,5,1.4,14.75,66.0,198.85276073619633,5
enhDOWN_raw,0,2,401.2658227848101,9,2.3333333333333335,5.5,65.0,368.4355828220859,9
enhDOWN_raw,0,3,188.60759493670884,11,2.0,4.2,64.0,268.4171779141104,11
enhDOWN_raw,0,4,117.72151898734177,6,1.8333333333333333,15.2,87.0,226.57668711656441,6
enhDOWN_raw,0,5,348.1012658227848,10,1.9,10.222222222222221,111.0,272.1441717791411,10
enhDOWN_raw,0,6,684.8101265822785,4,1.75,19.0,83.0,219.41411042944785,4
enhDOWN_raw,0,7,418.98734177215186,15,2.466666666666667,4.0,97.0,603.2208588957055,15
enhDOWN_raw,0,8,224.0506329113924,5,2.2,5.5,33.0,240.74233128834356,5
enhDOWN_raw,0,9,268.3544303797468,7,1.7142857142857142,6.0,48.0,225.35889570552146,7
enhDOWN_raw,0,10,401.2658227848101,8,1.875,11.285714285714286,94.0,297.9631901840491,8
enhDOWN_raw,0,11,286.0759493670886,3,3.0,12.666666666666666,47.0,243.08895705521473,3
enhDOWN_raw,0,12,330.37974683544303,7,2.2857142857142856,11.333333333333334,84.0,288.0276073619632,7
enhDOWN_raw,0,13,259.49367088607596,15,1.8666666666666667,6.8,130.0,375.87116564417175,15
enhDOWN_raw,0,14,436.70886075949363,9,2.6666666666666665,7.222222222222222,89.0,406.6319018404908,9
enhDOWN_raw,0,15,170.88607594936707,8,1.75,13.0,105.0,207.2638036809816,8
enhDOWN_raw,0,16,321.5189873417721,15,2.3333333333333335,3.9285714285714284,90.0,478.32208588957053,15
enhDOWN_raw,0,17,224.0506329113924,5,2.4,28.25,125.0,232.16871165644173,5
enhDOWN_raw,0,18,197.46835443037975,4,2.5,16.5,76.0,247.59202453987731,4
enhDOWN_raw,0,19,277.21518987341767,12,2.5,6.0,96.0,437.05828220858893,12
enhDOWN_raw,0,20,197.46835443037975,4,2.75,6.25,36.0,227.64723926380367,4
enhDOWN_raw,0,21,481.0126582278481,12,2.25,6.363636363636363,97.0,416.70552147239266,12
enhDOWN_raw,0,22,197.46835443037975,16,2.625,5.8,129.0,633.4049079754601,16
enhDOWN_raw,0,23,294.9367088607595,10,2.1,10.0,111.0,318.81595092024537,10
enhDOWN_raw,0,24,516.4556962025316,6,1.6666666666666667,23.8,129.0,229.420245398773,6
enhDOWN_raw,0,25,436.70886075949363,8,2.625,8.0,77.0,382.76687116564415,8
enhDOWN_raw,0,26,197.46835443037975,5,2.2,15.0,71.0,220.57668711656441,5
enhDOWN_raw,0,27,153.1645569620253,7,1.7142857142857142,9.571428571428571,79.0,232.11042944785277,7
enhDOWN_raw,0,28,100.0,4,1.25,5.666666666666667,22.0,167.38957055214723,4
enhDOWN_raw,0,29,286.0759493670886,5,1.6,8.75,43.0,225.80674846625766,5
enhDOWN_raw,0,30,188.60759493670884,7,1.8571428571428572,9.333333333333334,69.0,246.16564417177915,7
enhDOWN_raw,0,31,135.44303797468353,9,1.7777777777777777,4.875,55.0,216.49386503067484,9
enhDOWN_raw,0,32,162.0253164556962,3,2.3333333333333335,14.0,35.0,177.72392638036808,3
enhDOWN_raw,0,33,321.5189873417721,3,1.3333333333333333,38.0,80.0,208.52147239263803,3
enhDOWN_raw,0,34,179.74683544303798,14,1.7142857142857142,9.0,141.0,299.30981595092027,14
enhDOWN_raw,0,35,339.24050632911394,7,2.4285714285714284,11.5,86.0,317.16564417177915,7
enhDOWN_raw,0,36,197.46835443037975,8,2.375,6.428571428571429,64.0,387.2177914110429,8
enhDOWN_raw,0,37,108.86075949367088,6,1.5,9.4,56.0,192.51226993865032,6
enhDOWN_raw,0,38,268.3544303797468,8,2.5,7.25,78.0,411.2147239263804,8
enhDOWN_raw,0,39,100.0,7,1.8571428571428572,7.833333333333333,60.0,197.93558282208588,7
enhDOWN_raw,0,40,215.18987341772151,11,1.5454545454545454,9.8,115.0,274.92638036809814,11
enhDOWN_raw,0,41,321.5189873417721,13,2.3076923076923075,4.166666666666667,80.0,419.9539877300613,13
enhDOWN_raw,0,42,427.8481012658228,8,2.125,11.125,106.0,336.62883435582825,8
enhDOWN_raw,0,43,356.96202531645565,11,2.1818181818181817,6.0,84.0,414.35276073619633,11
enhDOWN_raw,0,44,170.88607594936707,6,1.5,9.4,56.0,227.06134969325154,6
enhDOWN_raw,0,45,356.96202531645565,5,1.6,10.0,48.0,209.60122699386503,5
enhDOWN_raw,0,46,108.86075949367088,10,2.5,6.0,79.0,295.64723926380367,10
enhDOWN_raw,0,47,224.0506329113924,8,1.875,12.428571428571429,102.0,310.7484662576687,8
enhDOWN_raw,0,48,321.5189873417721,10,2.2,6.444444444444445,80.0,369.7269938650307,10
enhDOWN_raw,0,49,294.9367088607595,8,2.125,9.428571428571429,83.0,297.83742331288346,8
enhDOWN_raw,0,50,427.8481012658228,11,2.090909090909091,7.2,95.0,450.96932515337426,11
enhDOWN_raw,0,51,170.88607594936707,6,1.8333333333333333,8.2,52.0,190.1564417177914,6
enhDOWN_raw,0,52,294.9367088607595,8,1.625,5.375,56.0,247.38343558282207,8
enhDOWN_raw,0,53,100.0,14,2.5,5.384615384615385,105.0,416.88957055214723,14
enhDOWN_raw,0,54,170.88607594936707,8,2.5,5.571428571428571,59.0,358.3680981595092,8
enhDOWN_raw,0,55,294.9367088607595,2,1.5,1.0,4.0,195.84662576687117,2
enhDOWN_raw,0,56,356.96202531645565,4,2.5,18.0,64.0,238.89877300613497,4
enhDOWN_raw,0,57,472.15189873417717,14,2.357142857142857,5.538461538461538,105.0,535.8742331288344,14
enhDOWN_raw,0,58,117.72151898734177,2,1.5,14.0,17.0,165.25460122699386,2
enhDOWN_raw,0,59,294.9367088607595,5,2.6,8.0,45.0,236.37116564417178,5
enhDOWN_raw,0,60,170.88607594936707,3,3.0,6.5,22.0,222.33742331288343,3
enhDOWN_raw,0,61,197.46835443037975,6,2.5,15.5,108.0,295.8588957055215,6
enhDOWN_raw,0,62,551.8987341772151,13,1.9230769230769231,7.416666666666667,114.0,601.7484662576687,13
enhDOWN_raw,0,63,100.0,5,2.2,19.5,89.0,191.38343558282207,5
enhDOWN_raw,0,64,294.9367088607595,8,2.375,8.142857142857142,76.0,295.58895705521473,8
enhDOWN_raw,0,65,224.0506329113924,13,2.5384615384615383,5.5,99.0,430.5644171779141,13
enhDOWN_raw,0,66,321.5189873417721,11,1.7272727272727273,9.4,113.0,301.87423312883436,11
enhDOWN_raw,0,67,100.0,14,3.0714285714285716,7.3076923076923075,138.0,557.1748466257669,14
enhDOWN_raw,0,68,224.0506329113924,9,1.4444444444444444,5.0,58.0,227.45398773006136,9
enhDOWN_raw,0,69,162.0253164556962,18,2.5,4.352941176470588,119.0,734.7116564417178,18
enhDOWN_raw,0,70,339.24050632911394,5,2.4,3.4,29.0,275.4815950920245,5
enhDOWN_raw,0,71,498.73417721518985,11,2.090909090909091,5.9,82.0,438.62576687116564,11
enhDOWN_raw,0,72,170.88607594936707,6,2.3333333333333335,10.6,67.0,213.98466257668713,6
enhDOWN_raw,0,73,277.21518987341767,2,1.0,3.0,5.0,152.8680981595092,2
enhDOWN_raw,0,74,135.44303797468353,8,1.625,9.0,76.0,233.73926380368098,8
enhDOWN_raw,0,75,321.5189873417721,15,2.533333333333333,3.8666666666666667,96.0,622.0153374233129,15
enhDOWN_raw,0,76,224.0506329113924,10,2.3,14.777777777777779,156.0,320.9049079754601,10
enhDOWN_raw,0,77,294.9367088607595,10,2.4,6.8,92.0,412.3128834355828,10
enhDOWN_raw,0,78,436.70886075949363,7,2.2857142857142856,6.166666666666667,53.0,328.19018404907973,7
enhDOWN_raw,0,79,224.0506329113924,4,1.25,6.0,23.0,210.73926380368098,4
enhDOWN_raw,0,80,481.0126582278481,2,1.5,2.0,5.0,163.88036809815952,2
enhDOWN_raw,0,81,259.49367088607596,11,2.0,10.0,122.0,335.3496932515337,11
enhDOWN_raw,0,82,330.37974683544303,10,2.5,7.777777777777778,95.0,463.00306748466255,10
enhDOWN_raw,0,83,224.0506329113924,7,3.0,10.833333333333334,86.0,394.0,7
enhDOWN_raw,0,84,560.7594936708861,14,2.2857142857142856,4.642857142857143,97.0,639.8496932515337,14
enhDOWN_raw,0,85,356.96202531645565,6,2.5,19.0,110.0,353.07975460122697,6
enhDOWN_raw,0,86,224.0506329113924,9,2.4444444444444446,6.222222222222222,78.0,376.94171779141107,9
enhDOWN_raw,0,87,560.7594936708861,14,2.2857142857142856,4.642857142857143,97.0,638.7914110429448,14
enhDOWN_raw,0,88,224.0506329113924,9,2.5555555555555554,12.875,126.0,348.3312883435583,9
enhDOWN_raw,0,89,197.46835443037975,11,2.272727272727273,6.1,86.0,365.03067484662574,11
enhDOWN_raw,0,90,339.24050632911394,4,2.0,18.75,83.0,222.36196319018404,4
enhDOWN_raw,0,91,321.5189873417721,11,2.272727272727273,8.5,110.0,419.2085889570552,11
enhDOWN_raw,0,92,135.44303797468353,6,2.3333333333333335,11.666666666666666,84.0,271.22085889570553,6
enhDOWN_raw,0,93,100.0,14,2.0,5.230769230769231,96.0,306.03374233128835,14
enhDOWN_raw,0,94,294.9367088607595,8,1.625,13.0,104.0,282.8957055214724,8
enhDOWN_raw,0,95,321.5189873417721,10,2.4,13.555555555555555,146.0,297.0460122699387,10
enhDOWN_raw,0,96,224.0506329113924,11,1.8181818181818181,6.4,84.0,386.2484662576687,11
enhDOWN_raw,0,97,259.49367088607596,13,1.6923076923076923,7.75,115.0,291.94785276073617,13
enhDOWN_raw,0,98,224.0506329113924,11,1.8181818181818181,5.7,77.0,348.7852760736196,11
enhDOWN_raw,0,99,135.44303797468353,6,4.166666666666667,12.0,97.0,385.0092024539877,6
enhDOWN_raw,0,100,286.0759493670886,8,1.875,5.428571428571429,53.0,284.83742331288346,8
enhDOWN_raw,0,101,250.63291139240505,10,2.1,13.666666666666666,144.0,345.86503067484665,10
enhDOWN_raw,0,102,356.96202531645565,8,2.125,8.285714285714286,75.0,333.00306748466255,8
enhDOWN_raw,0,103,498.73417721518985,10,2.0,8.333333333333334,95.0,404.47546012269936,10
enhDOWN_raw,0,104,197.46835443037975,11,1.9090909090909092,3.9,60.0,324.49693251533745,11
enhDOWN_raw,0,105,631.6455696202531,11,2.4545454545454546,6.5,92.0,517.7300613496933,11
enhDOWN_raw,0,106,224.0506329113924,9,3.111111111111111,9.75,106.0,429.5398773006135,9
enhDOWN_raw,0,107,224.0506329113924,9,1.7777777777777777,6.0,64.0,236.66564417177915,9
enhDOWN_raw,0,108,100.0,4,3.75,10.333333333333334,46.0,219.16564417177915,4
enhDOWN_raw,0,109,144.30379746835442,6,1.6666666666666667,6.8,44.0,214.98466257668713,6
enhDOWN_raw,0,110,356.96202531645565,14,2.0714285714285716,5.769230769230769,104.0,547.2423312883435,14
enhDOWN_raw,0,111,543.0379746835442,5,2.0,17.75,81.0,317.8006134969325,5
